Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
27,,2021-12-10,25-047,BOS,@,PHO,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,14,2021-12-13,25-050,BOS,,MIL,W (+14),1,29:58,6,13,.462,3,7,.429,4,4,1.000,0,4,4,5,2,1,3,1,19,16.3,+20
29,15,2021-12-17,25-054,BOS,,GSW,L (-4),1,33:18,8,16,.500,4,7,.571,0,2,.000,2,7,9,2,1,0,5,4,20,10.5,-2
30,16,2021-12-18,25-055,BOS,,NYK,W (+7),1,32:29,8,21,.381,5,13,.385,2,4,.500,1,3,4,5,2,0,4,1,23,13.4,+3
31,17,2021-12-20,25-057,BOS,,PHI,L (-5),1,34:23,9,22,.409,3,9,.333,9,10,.900,2,3,5,4,2,0,3,3,30,20.7,-8
32,18,2021-12-22,25-059,BOS,,CLE,W (+10),1,35:36,12,22,.545,5,10,.500,5,5,1.000,2,4,6,3,1,1,3,3,34,25.6,+14
33,19,2021-12-25,25-062,BOS,@,MIL,L (-4),1,37:14,8,18,.444,2,7,.286,7,7,1.000,1,3,4,3,2,1,3,4,25,17.4,-15
34,20,2021-12-27,25-064,BOS,@,MIN,L (-5),1,39:24,8,24,.333,2,8,.250,8,13,.615,3,7,10,4,0,1,6,3,26,10.9,+11
35,21,2021-12-29,25-066,BOS,,LAC,L (-9),1,39:52,13,36,.361,1,13,.077,3,5,.600,2,6,8,0,2,0,3,3,30,10.2,-2
36,22,2021-12-31,25-068,BOS,,PHO,W (+15),1,35:57,8,20,.400,3,9,.333,5,6,.833,1,10,11,3,0,0,6,4,24,11.0,+6
37,23,2022-01-02,25-070,BOS,,ORL,W (+5),1,46:08,19,29,.655,5,10,.500,7,8,.875,0,11,11,4,1,2,7,4,50,36.8,+10
38,24,2022-01-05,25-073,BOS,,SAS,L (-2),1,35:03,12,25,.480,4,8,.500,2,3,.667,0,6,6,1,2,1,3,1,30,18.7,-2
39,25,2022-01-06,25-074,BOS,@,NYK,L (-3),1,34:16,6,14,.429,2,8,.250,2,2,1.000,0,7,7,1,0,0,3,2,16,7.6,-2
40,26,2022-01-08,25-076,BOS,,NYK,W (+24),1,34:48,9,15,.600,2,4,.500,2,3,.667,2,9,11,11,2,0,3,1,22,25.1,+23
41,27,2022-01-10,25-078,BOS,,IND,W (+3),1,43:53,11,26,.423,3,6,.500,1,2,.500,2,13,15,6,0,1,0,3,26,20.8,+1
